17091,6178485,"ROTOR,PUMP:ROTO;RMCC623H0CD3D;POS2500",C,136548000,6.19047619047619,130,2024-08-30
17092,6178486,"STATOR,PUMP:ROTO;RMCC623H0CD3D;POS2220",C,51695000,5.57833333333333,117.145,2024-08-30
17093,6034543,BEARING HALF SET:SHINKO DC81 TURBINE,C,17477803,9.52380952380952,200,2024-08-30
17094,6001141,"BEARING,BALL:DG;1R;15X35X11MM;C3",C,98870,3,72,2024-08-30
17095,6001761,"BEARING,SLEEVE:TURBODYNE;283-WHB;POS 60",C,21110000,4.53507936507936,95.2366666666667,2024-08-30
17096,6001828,"BEARING,SLEEVE:TURBODYNE 283-WHB;POS 38",C,69196000,4.53507936507936,95.2366666666667,2024-08-30
17097,6002504,"WEIGHT,GOVERNOR:TRBDYN 283-WHB POS744",C,0,4.53507936507936,95.2366666666667,2024-08-30
17098,6005215,DEFLECTOR:GEARBOX;TURBODYNE H-6 TURBINE,C,0,4.53507936507936,95.2366666666667,2024-08-30
17099,6006110,SEAL RING:TURBODYNE 283-WHB POS87,C,1,4.53507936507936,95.2366666666667,2024-08-30
17100,6011444,GASKET:TURBODYNE 283-WHB TURBINE,C,0,4.53507936507936,95.2366666666667,2024-08-30
17101,6012104,"GEAR,WORM:TURBODYNE 283-WHB POS202",C,0,4.53507936507936,95.2366666666667,2024-08-30
17102,6013211,"KEY,MACHINE:TURBODYNE 283-WHB TURBINE",C,0,4.53507936507936,95.2366666666667,2024-08-30
17103,6015156,"OIL PUMP ASSY,ENGINE:TURBODYNE 283-WHB",C,49449000,4.53507936507936,95.2366666666667,2024-08-30
17104,6017733,PACKING MATERIAL:BUSH;TURBODYNE 283-WHB,C,0,3,90,2024-08-30
17105,6018585,"PIN,SHLDR,HDLESS:TURBODYNE 283M TURBINE",C,0,3,90,2024-08-30
17106,6020789,"SEAT,VALVE:MAIN STOP VLV",C,1,6,180,2024-08-30
17107,6020853,"RING,OIL CTRL:STEM END;TURBODYNE 283-WHB",C,0,5,95,2024-08-30
17108,6020919,"RING,RETAINING:SNAP;TURBODYNE 283-WHB",C,0,6,180,2024-08-30
17109,6021271,"VALVE,SFTY RLF:8IN;AEG V-32 TURBINE",C,51430,6,180,2024-08-30
17110,6024077,"SPRING,FLAT:TURBODYNE 283-WHB TURBINE",C,0,6,180,2024-08-30
17111,6045844,"NUT,PLAIN,HEX:TURBODYNE 283-WHB POS166-A",C,756,5,95,2024-08-30
17112,6055699,"SPRING,HELICAL:TURBODYNE 283-WHB POS403",C,97744,5,95,2024-08-30
17113,6055857,"LEVER,CONTROL:TURBODYNE 283 POS233",C,0,6,180,2024-08-30
17114,6068111,BUSHING:TURBODYNE 283-WHB;POS229A,C,78750,6,180,2024-08-30
17115,6068121,BUSHING:TURBODYNE 283-WHB;POS745,C,41405,5,95,2024-08-30
17116,6068238,"RING,RETAINING:TURBODYNE 283-WHB POS747",C,1,6,180,2024-08-30
17117,6068239,"RING,RETAINING:TURBODYNE 283-WHB POS749",C,1,6,180,2024-08-30
17118,6068274,SHIM:PEDESTAL;TURBODYNE 283-WHB POS129-A,C,1118,5,95,2024-08-30
17119,6068300,"SPACER,RING:TURBODYNE 283-WHB POS852",C,15228,5,95,2024-08-30
17120,6068332,"SPRING,HELICAL:TURBODYNE 283-WHB POS229",C,2684,5,95,2024-08-30
17121,6068333,"SPRING,TORSION:TURBODYNE 283-WHB POS238",C,4020,5,95,2024-08-30
17122,6068516,"SPRING,HELICAL:TURBODYNE 283-WHB POS27",C,665,5,95,2024-08-30
17123,6068674,"COVER,ACCESS:TURBODYNE 283-WHB POS30",C,88336,5,95,2024-08-30
17124,6068719,"CUP,COMPRESSION:TURBODYNE 283-WHB POS24",C,105939,5,95,2024-08-30
17125,6068739,"LEVER,CONTROL:VLV;TURBODYNE 283 TURBINE",C,95694,5,95,2024-08-30
17126,6069467,SEAL RING:TRUARC;TURBODYNE 283-WHB,C,1,4.53507936507936,95.2366666666667,2024-08-30
17127,6069733,GASKET:TURBODYNE 283-WHB POS1998,C,1,5,95,2024-08-30
17128,6070902,"RETAINER,PACKING:TRBDYN 163M POS2009",C,8135,5,95,2024-08-30
17129,6070982,"PIN,STR,HEADED:TURBODYNE 283-WHB POS221",C,104985,5,95,2024-08-30
17130,6070983,"PIN,STR,HDLESS:TURBODYNE 283-WHB POS2307",C,1,5,95,2024-08-30
17131,6071081,"PIN,STR,HDLESS:TURBODYNE 283-WHB TURBINE",C,13970,5,95,2024-08-30
17132,6071082,"PIN,SPRING:TURBODYNE 283-WHB POS754",C,1,5,95,2024-08-30
17133,6071193,"KEY,MACHINE:TURBODYNE 283-WHB POS113",C,78750,5,95,2024-08-30
17134,6071194,"KEY,MACHINE:TURBODYNE 283-WHB POS221",C,5481,5,95,2024-08-30
17135,6071229,"WASHER,FLAT:10X17.5X2.5MM;STEEL",C,11779,5,95,2024-08-30
17136,6071242,"WASHER,LOCK:TURBODYNE 283-WHB POS797",C,1,5,95,2024-08-30
17137,6071334,"WASHER,LOCK:TURBODYNE 283-WHB POS441",C,422,5,95,2024-08-30
17138,6071623,"NUT,LOCK,RND:TURBODYNE 283WHB POS228-A",C,832,5,95,2024-08-30
17139,6071624,"NUT,LOCK,RND:TURBODYNE 283WHB POS1429",C,816,5,95,2024-08-30
17140,6072088,"BOLT,MACHINE:TURBODYNE 283-WHB TURBINE",C,1,4.53507936507936,95.2366666666667,2024-08-30
17141,6072352,"SCREW,MACHINE:TURBODYNE 283-WHB POS748",C,46439,3,90,2024-08-30
17142,6072421,"SCREW,CAP,SKT:TURBODYNE 283-WHB 75",C,19688,5,95,2024-08-30
17143,6072517,SETSCREW:TURBODYNE 283-WHB POS746,C,392,5,95,2024-08-30
17144,6072694,"STEM,NEEDLE VALVE:283 WHB TURBODYNE",C,33924,5,95,2024-08-30
17145,6072695,"STEM,NEEDLE VALVE:217;101-BJT",C,1,5,95,2024-08-30
17146,6072696,"STEM,NEEDLE VALVE:283 WHB TURBODYNE 80",C,72466,5,95,2024-08-30
17147,6072920,NOZZLE:TURBINE;283-WHB;TURBODYNE;POS78,C,209075,5,95,2024-08-30
17148,6073002,"GUIDE,STEM:FOLLOWER;TURBODYNE 283-WHB",C,51544,5,95,2024-08-30
17149,6073272,"STEM,VALVE:TURBODYNE 283-WHB POS79",C,120950,5,95,2024-08-30
17150,6073287,"RETAINER,VALVE:TURBODYNE 283-WHB POS751",C,39996,5,95,2024-08-30
17151,6073333,VALVE ASSY:HAND;TURBODYNE 283-WHB,C,989103,5,95,2024-08-30
17152,6074935,"ROTOR,GEAR PUMP:WHEEL;TURBODYNE 283-WHB",C,144000,5,95,2024-08-30
17153,6074944,"SHAFT,PUMP:OIL PUMP;283-WHB POS504",C,82250,5,95,2024-08-30
17154,6075630,CONNECTING LINK:TURBODYNE 283-WHB POS228,C,44310,5,95,2024-08-30
17155,6075715,"SHAFT,IDLER:OIL PUMP;283-WHB POS505",C,98234,5,95,2024-08-30
17156,6075716,"SHAFT,STRAIGHT:TRIP LEVER;283-WHB;POS234",C,20629,5,95,2024-08-30
17157,6075774,CONNECTING LINK:TURBODYNE 283-WHB POS752,C,67521,5,95,2024-08-30
17158,6075902,"GEAR,HELICAL:TURBODYNE 283-WHB POS509",C,276158,5,95,2024-08-30
17159,6075904,"GEAR,INTERNAL:TURBODYNE 283-WHB TURBINE",C,370793,5,95,2024-08-30
17160,6075915,"GEAR,HELICAL:IDLER;TURBODYNE 283-WHB 506",C,270158,5,95,2024-08-30
